212, 1, 170, 139, 56, 56
213, 1, 89, 101, 56, 56
213, 1, 212, 162, 56, 56
214, 1, 91, 97, 56, 56
214, 1, 220, 160, 56, 56
215, 1, 219, 127, 56, 56
215, 1, 174, 134, 56, 56
216, 1, 37, 152, 56, 56
216, 1, 91, 97, 56, 56
217, 1, 98, 99, 56, 56
217, 1, 217, 147, 56, 56
217, 1, 149, 170, 56, 56
218, 1, 165, 132, 56, 56
218, 1, 98, 96, 56, 56
219, 1, 163, 131, 56, 56
219, 1, 98, 102, 56, 56
220, 1, 165, 131, 56, 56
221, 1, 213, 111, 56, 56
221, 1, 161, 126, 56, 56
221, 1, 41, 149, 56, 56
222, 1, 100, 93, 56, 56
222, 1, 161, 131, 56, 56
222, 1, 207, 142, 56, 56
223, 1, 100, 98, 56, 56
224, 1, 154, 124, 56, 56
225, 1, 43, 149, 56, 56
225, 1, 100, 94, 56, 56
225, 1, 115, 196, 56, 56
226, 1, 155, 127, 56, 56
226, 1, 44, 150, 56, 56
226, 1, 101, 95, 56, 56
227, 1, 108, 93, 56, 56
227, 1, 43, 148, 56, 56
228, 1, 107, 96, 56, 56
228, 1, 155, 128, 56, 56
228, 1, 45, 149, 56, 56
229, 1, 158, 130, 56, 56
229, 1, 111, 92, 56, 56
229, 1, 13, 174, 56, 56
230, 1, 159, 123, 56, 56
230, 1, 111, 91, 56, 56
230, 1, 264, 176, 56, 56
231, 1, 154, 125, 56, 56
232, 1, 112, 88, 56, 56
232, 1, 120, 136, 56, 56
233, 1, 155, 122, 56, 56
233, 1, 109, 96, 56, 56
234, 1, 111, 90, 56, 56
235, 1, 153, 127, 56, 56
235, 1, 114, 88, 56, 56
236, 1, 110, 88, 56, 56
236, 1, 150, 128, 56, 56
237, 1, 150, 121, 56, 56
237, 1, 114, 84, 56, 56
237, 1, 56, 142, 56, 56
237, 1, 52, 206, 56, 56
238, 1, 150, 121, 56, 56
238, 1, 57, 138, 56, 56
238, 1, 119, 75, 56, 56
238, 1, 49, 194, 56, 56
238, 1, 271, 167, 56, 56
239, 1, 119, 77, 56, 56
239, 1, 151, 117, 56, 56
239, 1, 46, 197, 56, 56
240, 1, 120, 75, 56, 56
240, 1, 155, 122, 56, 56
240, 1, 267, 164, 56, 56
240, 1, 59, 139, 56, 56
240, 1, 54, 206, 56, 56
241, 1, 118, 75, 56, 56
241, 1, 154, 120, 56, 56
241, 1, 115, 188, 56, 56
241, 1, 58, 137, 56, 56
241, 1, 51, 196, 56, 56
242, 1, 124, 74, 56, 56
242, 1, 57, 135, 56, 56
243, 1, 113, 182, 56, 56
243, 1, 124, 73, 56, 56
243, 1, 58, 134, 56, 56
244, 1, 117, 65, 56, 56
244, 1, 114, 182, 56, 56
244, 1, 58, 132, 56, 56
245, 1, 114, 180, 56, 56
245, 1, 58, 129, 56, 56
246, 1, 58, 128, 56, 56
247, 1, 162, 119, 56, 56
247, 1, 261, 155, 56, 56
247, 1, 110, 182, 56, 56
247, 1, 213, 171, 56, 56
247, 1, 53, 198, 56, 56
248, 1, 163, 118, 56, 56
248, 1, 108, 181, 56, 56
248, 1, 60, 125, 56, 56
248, 1, 52, 197, 56, 56
249, 1, 164, 117, 56, 56
249, 1, 52, 121, 56, 56
249, 1, 104, 175, 56, 56
249, 1, 52, 193, 56, 56
250, 1, 253, 148, 56, 56
250, 1, 107, 177, 56, 56
251, 1, 167, 112, 56, 56
251, 1, 108, 178, 56, 56
251, 1, 56, 196, 56, 56
251, 1, 255, 151, 56, 56
252, 1, 164, 111, 56, 56
252, 1, 58, 116, 56, 56
252, 1, 250, 153, 56, 56
252, 1, 106, 172, 56, 56
253, 1, 171, 114, 56, 56
253, 1, 107, 177, 56, 56
254, 1, 167, 109, 56, 56
254, 1, 247, 148, 56, 56
254, 1, 105, 176, 56, 56
254, 1, 62, 117, 56, 56
255, 1, 169, 112, 56, 56
255, 1, 61, 118, 56, 56
255, 1, 102, 173, 56, 56
255, 1, 242, 147, 56, 56
256, 1, 55, 117, 56, 56
256, 1, 226, 158, 56, 56
257, 1, 248, 146, 56, 56
258, 1, 242, 144, 56, 56
258, 1, 61, 118, 56, 56
259, 1, 179, 106, 56, 56
260, 1, 62, 121, 56, 56
260, 1, 178, 106, 56, 56
261, 1, 175, 112, 56, 56
261, 1, 238, 144, 56, 56
261, 1, 59, 117, 56, 56
261, 1, 113, 72, 56, 56
262, 1, 178, 108, 56, 56
262, 1, 62, 117, 56, 56
262, 1, 239, 144, 56, 56
263, 1, 173, 105, 56, 56
263, 1, 113, 67, 56, 56
263, 1, 70, 123, 56, 56
264, 1, 116, 60, 56, 56
264, 1, 172, 108, 56, 56
264, 1, 33, 146, 56, 56
265, 1, 173, 101, 56, 56
265, 1, 238, 142, 56, 56
265, 1, 122, 53, 56, 56
265, 1, 30, 146, 56, 56
266, 1, 113, 59, 56, 56
266, 1, 169, 107, 56, 56
266, 1, 65, 119, 56, 56
267, 1, 114, 52, 56, 56
267, 1, 170, 101, 56, 56
267, 1, 70, 123, 56, 56
268, 1, 116, 51, 56, 56
268, 1, 168, 94, 56, 56
268, 1, 76, 122, 56, 56
269, 1, 108, 173, 56, 56
269, 1, 120, 47, 56, 56
270, 1, 76, 118, 56, 56
270, 1, 113, 52, 56, 56
270, 1, 111, 172, 56, 56
271, 1, 105, 167, 56, 56
271, 1, 121, 49, 56, 56
271, 1, 165, 91, 56, 56
272, 1, 169, 88, 56, 56
273, 1, 111, 175, 56, 56
273, 1, 113, 45, 56, 56
273, 1, 158, 63, 56, 56
274, 1, 78, 118, 56, 56
275, 1, 120, 43, 56, 56
276, 1, 120, 51, 56, 56
276, 1, 84, 121, 56, 56
277, 1, 122, 43, 56, 56
277, 1, 84, 114, 56, 56
278, 1, 157, 83, 56, 56
278, 1, 114, 171, 56, 56
278, 1, 124, 45, 56, 56
279, 1, 156, 80, 56, 56
280, 1, 157, 76, 56, 56
280, 1, 121, 38, 56, 56
280, 1, 120, 166, 56, 56
281, 1, 156, 75, 56, 56
281, 1, 118, 167, 56, 56
281, 1, 121, 40, 56, 56
281, 1, 192, 117, 56, 56
281, 1, 86, 111, 56, 56
281, 1, 46, 143, 56, 56
282, 1, 160, 79, 56, 56
282, 1, 85, 114, 56, 56
282, 1, 125, 50, 56, 56
282, 1, 121, 169, 56, 56
283, 1, 126, 37, 56, 56
283, 1, 158, 77, 56, 56
283, 1, 214, 137, 56, 56
284, 1, 118, 172, 56, 56
284, 1, 152, 69, 56, 56
285, 1, 158, 72, 56, 56
285, 1, 126, 32, 56, 56
285, 1, 120, 165, 56, 56
285, 1, 80, 107, 56, 56
286, 1, 156, 66, 56, 56
286, 1, 122, 164, 56, 56
286, 1, 81, 106, 56, 56
287, 1, 122, 163, 56, 56
287, 1, 127, 39, 56, 56
288, 1, 209, 134, 56, 56
288, 1, 84, 104, 56, 56
288, 1, 129, 37, 56, 56
289, 1, 120, 168, 56, 56
289, 1, 86, 102, 56, 56
289, 1, 155, 66, 56, 56
290, 1, 123, 166, 56, 56
290, 1, 158, 62, 56, 56
290, 1, 83, 102, 56, 56
291, 1, 89, 94, 56, 56
291, 1, 119, 155, 56, 56
292, 1, 86, 97, 56, 56
292, 1, 210, 124, 56, 56
292, 1, 126, 161, 56, 56
293, 1, 87, 97, 56, 56
293, 1, 117, 155, 56, 56
293, 1, 163, 58, 56, 56
294, 1, 90, 93, 56, 56
294, 1, 167, 55, 56, 56
294, 1, 118, 154, 56, 56
294, 1, 208, 120, 56, 56
294, 1, 30, 171, 56, 56
295, 1, 164, 53, 56, 56
295, 1, 209, 121, 56, 56
295, 1, 62, 174, 56, 56
295, 1, 119, 153, 56, 56
296, 1, 112, 147, 56, 56
297, 1, 166, 47, 56, 56
297, 1, 117, 143, 56, 56
298, 1, 113, 138, 56, 56
298, 1, 98, 94, 56, 56
298, 1, 148, 78, 56, 56
299, 1, 113, 142, 56, 56
300, 1, 112, 138, 56, 56
300, 1, 96, 90, 56, 56
301, 1, 113, 146, 56, 56
301, 1, 103, 92, 56, 56
302, 1, 112, 141, 56, 56
302, 1, 166, 76, 56, 56
302, 1, 119, 64, 56, 56
303, 1, 109, 141, 56, 56
304, 1, 113, 133, 56, 56
305, 1, 111, 133, 56, 56
305, 1, 141, 184, 56, 56
306, 1, 110, 137, 56, 56
307, 1, 109, 133, 56, 56
307, 1, 117, 61, 56, 56
308, 1, 111, 130, 56, 56
308, 1, 120, 83, 56, 56
309, 1, 112, 141, 56, 56
309, 1, 114, 58, 56, 56
310, 1, 105, 144, 56, 56
310, 1, 119, 60, 56, 56
311, 1, 200, 102, 56, 56
312, 1, 113, 135, 56, 56
313, 1, 116, 125, 56, 56
313, 1, 124, 77, 56, 56
314, 1, 118, 124, 56, 56
315, 1, 96, 166, 56, 56
316, 1, 117, 118, 56, 56
316, 1, 200, 104, 56, 56
316, 1, 136, 77, 56, 56
317, 1, 120, 117, 56, 56
318, 1, 198, 101, 56, 56
318, 1, 123, 116, 56, 56
319, 1, 122, 113, 56, 56
320, 1, 123, 113, 56, 56
321, 1, 125, 110, 56, 56
321, 1, 109, 171, 56, 56
322, 1, 49, 175, 56, 56
323, 1, 122, 103, 56, 56
324, 1, 53, 173, 56, 56
324, 1, 123, 104, 56, 56
325, 1, 54, 173, 56, 56
325, 1, 127, 111, 56, 56
325, 1, 96, 151, 56, 56
326, 1, 125, 101, 56, 56
327, 1, 137, 173, 56, 56
327, 1, 130, 107, 56, 56
328, 1, 126, 104, 56, 56
328, 1, 56, 174, 56, 56
328, 1, 132, 174, 56, 56
329, 1, 59, 172, 56, 56
329, 1, 132, 174, 56, 56
329, 1, 124, 108, 56, 56
330, 1, 140, 170, 56, 56
331, 1, 140, 166, 56, 56
331, 1, 61, 170, 56, 56
331, 1, 62, 105, 56, 56
332, 1, 59, 170, 56, 56
332, 1, 67, 106, 56, 56
332, 1, 120, 187, 56, 56
332, 1, 129, 101, 56, 56
332, 1, 130, 49, 56, 56
333, 1, 140, 168, 56, 56
333, 1, 59, 176, 56, 56
333, 1, 123, 97, 56, 56
334, 1, 147, 169, 56, 56
335, 1, 64, 100, 56, 56
335, 1, 144, 161, 56, 56
336, 1, 141, 167, 56, 56
336, 1, 128, 94, 56, 56
337, 1, 142, 162, 56, 56
337, 1, 120, 91, 56, 56
338, 1, 122, 91, 56, 56
338, 1, 119, 183, 56, 56
339, 1, 123, 85, 56, 56
339, 1, 120, 182, 56, 56
339, 1, 57, 172, 56, 56
340, 1, 139, 159, 56, 56
340, 1, 119, 82, 56, 56
341, 1, 120, 85, 56, 56
341, 1, 136, 158, 56, 56
342, 1, 114, 175, 56, 56
343, 1, 141, 154, 56, 56
343, 1, 125, 79, 56, 56
344, 1, 120, 80, 56, 56
344, 1, 136, 155, 56, 56
345, 1, 119, 80, 56, 56
345, 1, 134, 153, 56, 56
345, 1, 62, 159, 56, 56
346, 1, 118, 78, 56, 56
346, 1, 130, 146, 56, 56
347, 1, 120, 76, 56, 56
347, 1, 134, 145, 56, 56
347, 1, 63, 160, 56, 56
348, 1, 123, 73, 56, 56
348, 1, 130, 149, 56, 56
349, 1, 121, 74, 56, 56
350, 1, 125, 73, 56, 56
350, 1, 130, 142, 56, 56
351, 1, 122, 71, 56, 56
352, 1, 124, 71, 56, 56
352, 1, 194, 91, 56, 56
353, 1, 128, 70, 56, 56
353, 1, 152, 134, 56, 56
353, 1, 193, 94, 56, 56
354, 1, 127, 71, 56, 56
354, 1, 150, 130, 56, 56
354, 1, 190, 94, 56, 56
355, 1, 128, 65, 56, 56
355, 1, 185, 95, 56, 56
356, 1, 132, 60, 56, 56
356, 1, 183, 93, 56, 56
357, 1, 131, 59, 56, 56
358, 1, 127, 55, 56, 56
359, 1, 132, 55, 56, 56
360, 1, 133, 54, 56, 56
360, 1, 185, 86, 56, 56
361, 1, 140, 55, 56, 56
361, 1, 176, 89, 56, 56
362, 1, 140, 54, 56, 56
362, 1, 181, 89, 56, 56
363, 1, 136, 48, 56, 56
363, 1, 174, 88, 56, 56
364, 1, 141, 53, 56, 56
365, 1, 139, 45, 56, 56
365, 1, 177, 80, 56, 56
366, 1, 173, 87, 56, 56
367, 1, 135, 128, 56, 56
367, 1, 86, 94, 56, 56
368, 1, 137, 51, 56, 56
368, 1, 136, 128, 56, 56
369, 1, 172, 87, 56, 56
370, 1, 127, 106, 56, 56
371, 1, 166, 85, 56, 56
372, 1, 125, 103, 56, 56
373, 1, 163, 81, 56, 56
374, 1, 64, 150, 56, 56
375, 1, 69, 148, 56, 56
376, 1, 70, 150, 56, 56
376, 1, 130, 39, 56, 56
377, 1, 83, 166, 56, 56
378, 1, 69, 148, 56, 56
378, 1, 161, 84, 56, 56
378, 1, 135, 146, 56, 56
379, 1, 71, 149, 56, 56
379, 1, 164, 82, 56, 56
380, 1, 72, 149, 56, 56
380, 1, 162, 81, 56, 56
381, 1, 136, 140, 56, 56
382, 1, 73, 146, 56, 56
383, 1, 77, 150, 56, 56
384, 1, 87, 169, 56, 56
385, 1, 90, 179, 56, 56
386, 1, 156, 104, 56, 56
386, 1, 75, 149, 56, 56
387, 1, 84, 150, 56, 56
389, 1, 85, 149, 56, 56
390, 1, 87, 146, 56, 56
391, 1, 88, 148, 56, 56
392, 1, 89, 146, 56, 56
392, 1, 166, 68, 56, 56
392, 1, 232, 152, 56, 56
393, 1, 91, 147, 56, 56
394, 1, 91, 148, 56, 56
394, 1, 169, 60, 56, 56
395, 1, 169, 61, 56, 56
395, 1, 230, 155, 56, 56
396, 1, 249, 201, 56, 56
396, 1, 237, 154, 56, 56
397, 1, 230, 152, 56, 56
398, 1, 230, 153, 56, 56
399, 1, 230, 151, 56, 56
400, 1, 230, 150, 56, 56
402, 1, 251, 95, 56, 56
403, 1, 249, 101, 56, 56
408, 1, 114, 104, 56, 56
409, 1, 209, 186, 56, 56
414, 1, 251, 95, 56, 56
415, 1, 151, 83, 56, 56
415, 1, 250, 97, 56, 56
416, 1, 152, 82, 56, 56
417, 1, 152, 83, 56, 56
418, 1, 158, 79, 56, 56
418, 1, 190, 119, 56, 56
419, 1, 159, 81, 56, 56
420, 1, 190, 114, 56, 56
420, 1, 158, 74, 56, 56
420, 1, 246, 99, 56, 56
421, 1, 250, 105, 56, 56
421, 1, 157, 78, 56, 56
422, 1, 249, 105, 56, 56
423, 1, 247, 105, 56, 56
423, 1, 164, 77, 56, 56
424, 1, 247, 107, 56, 56
425, 1, 240, 103, 56, 56
426, 1, 237, 108, 56, 56
427, 1, 242, 106, 56, 56
428, 1, 244, 109, 56, 56
429, 1, 244, 111, 56, 56
431, 1, 178, 154, 56, 56
432, 1, 176, 154, 56, 56
436, 1, 238, 112, 56, 56
437, 1, 239, 106, 56, 56
438, 1, 233, 105, 56, 56
439, 1, 230, 106, 56, 56
439, 1, 115, 133, 56, 56
440, 1, 229, 107, 56, 56
441, 1, 234, 104, 56, 56
442, 1, 167, 176, 56, 56
443, 1, 233, 102, 56, 56
444, 1, 222, 178, 56, 56
445, 1, 221, 178, 56, 56
446, 1, 232, 96, 56, 56
448, 1, 229, 94, 56, 56
449, 1, 116, 99, 56, 56
452, 1, 122, 102, 56, 56
455, 1, 127, 90, 56, 56
456, 1, 221, 87, 56, 56
456, 1, 123, 89, 56, 56
457, 1, 124, 88, 56, 56
458, 1, 75, 189, 56, 56
459, 1, 126, 86, 56, 56
461, 1, 129, 84, 56, 56
462, 1, 215, 200, 56, 56
463, 1, 189, 160, 56, 56
464, 1, 211, 199, 56, 56
466, 1, 167, 176, 56, 56
467, 1, 216, 160, 56, 56
469, 1, 210, 85, 56, 56
471, 1, 209, 80, 56, 56
472, 1, 208, 81, 56, 56
473, 1, 216, 90, 56, 56
474, 1, 202, 151, 56, 56
475, 1, 214, 90, 56, 56
476, 1, 212, 91, 56, 56
477, 1, 211, 92, 56, 56
478, 1, 202, 92, 56, 56
479, 1, 200, 149, 56, 56
479, 1, 209, 93, 56, 56
480, 1, 207, 98, 56, 56
481, 1, 184, 192, 56, 56
482, 1, 204, 99, 56, 56
483, 1, 210, 98, 56, 56
484, 1, 199, 148, 56, 56
486, 1, 150, 130, 56, 56
487, 1, 164, 66, 56, 56
488, 1, 163, 65, 56, 56
489, 1, 178, 192, 56, 56
490, 1, 193, 95, 56, 56
491, 1, 178, 182, 56, 56
492, 1, 168, 60, 56, 56
492, 1, 193, 145, 56, 56
493, 1, 200, 144, 56, 56
494, 1, 195, 142, 56, 56
495, 1, 196, 141, 56, 56
497, 1, 234, 167, 56, 56
498, 1, 195, 142, 56, 56
499, 1, 196, 144, 56, 56
500, 1, 170, 58, 56, 56
502, 1, 199, 140, 56, 56
503, 1, 197, 141, 56, 56
505, 1, 272, 129, 56, 56
506, 1, 266, 126, 56, 56
508, 1, 264, 124, 56, 56
510, 1, 118, 168, 56, 56
511, 1, 264, 113, 56, 56
512, 1, 262, 115, 56, 56
514, 1, 256, 110, 56, 56
516, 1, 81, 191, 56, 56
524, 1, 128, 148, 56, 56
529, 1, 195, 171, 56, 56
530, 1, 88, 184, 56, 56
532, 1, 163, 203, 56, 56
533, 1, 203, 131, 56, 56
534, 1, 188, 171, 56, 56
534, 1, 97, 184, 56, 56
535, 1, 158, 196, 56, 56
535, 1, 198, 132, 56, 56
536, 1, 184, 169, 56, 56
536, 1, 92, 186, 56, 56
537, 1, 184, 168, 56, 56
537, 1, 152, 120, 56, 56
538, 1, 180, 166, 56, 56
539, 1, 198, 129, 56, 56
540, 1, 198, 132, 56, 56
540, 1, 150, 124, 56, 56
541, 1, 193, 126, 56, 56
543, 1, 196, 130, 56, 56
547, 1, 192, 123, 56, 56
550, 1, 193, 122, 56, 56
550, 1, 160, 66, 56, 56
551, 1, 190, 118, 56, 56
551, 1, 161, 65, 56, 56
552, 1, 190, 117, 56, 56
553, 1, 190, 120, 56, 56
553, 1, 164, 57, 56, 56
554, 1, 190, 119, 56, 56
554, 1, 165, 55, 56, 56
554, 1, 99, 175, 56, 56
555, 1, 190, 116, 56, 56
555, 1, 98, 174, 56, 56
556, 1, 189, 112, 56, 56
556, 1, 98, 180, 56, 56
557, 1, 192, 113, 56, 56
557, 1, 97, 172, 56, 56
558, 1, 191, 112, 56, 56
558, 1, 97, 171, 56, 56
559, 1, 194, 113, 56, 56
559, 1, 97, 168, 56, 56
560, 1, 193, 110, 56, 56
560, 1, 96, 169, 56, 56
561, 1, 195, 109, 56, 56
561, 1, 95, 167, 56, 56
562, 1, 191, 106, 56, 56
563, 1, 95, 164, 56, 56
563, 1, 175, 147, 56, 56
564, 1, 192, 105, 56, 56
564, 1, 94, 163, 56, 56
565, 1, 94, 163, 56, 56
566, 1, 95, 162, 56, 56
571, 1, 109, 176, 56, 56
572, 1, 193, 99, 56, 56
573, 1, 166, 37, 56, 56
574, 1, 189, 99, 56, 56
574, 1, 95, 154, 56, 56
574, 1, 189, 155, 56, 56
575, 1, 189, 99, 56, 56
575, 1, 26, 174, 56, 56
576, 1, 185, 95, 56, 56
577, 1, 100, 160, 56, 56
577, 1, 181, 94, 56, 56
578, 1, 181, 98, 56, 56
578, 1, 29, 168, 56, 56
579, 1, 31, 172, 56, 56
579, 1, 182, 97, 56, 56
579, 1, 101, 155, 56, 56
580, 1, 177, 95, 56, 56
581, 1, 180, 95, 56, 56
581, 1, 102, 150, 56, 56
582, 1, 176, 93, 56, 56
582, 1, 111, 187, 56, 56
583, 1, 108, 154, 56, 56
583, 1, 36, 179, 56, 56
583, 1, 174, 95, 56, 56
583, 1, 223, 144, 56, 56
584, 1, 173, 95, 56, 56
584, 1, 133, 127, 56, 56
585, 1, 175, 93, 56, 56
585, 1, 242, 135, 56, 56
585, 1, 113, 158, 56, 56
586, 1, 139, 134, 56, 56
586, 1, 171, 94, 56, 56
586, 1, 239, 134, 56, 56
587, 1, 240, 132, 56, 56
588, 1, 111, 182, 56, 56
589, 1, 180, 153, 56, 56
590, 1, 117, 150, 56, 56
591, 1, 221, 139, 56, 56
592, 1, 168, 92, 56, 56
593, 1, 235, 121, 56, 56
594, 1, 234, 120, 56, 56
594, 1, 135, 77, 56, 56
594, 1, 156, 180, 56, 56
595, 1, 269, 152, 56, 56
596, 1, 232, 114, 56, 56
597, 1, 233, 115, 56, 56
597, 1, 267, 147, 56, 56
598, 1, 263, 164, 56, 56
599, 1, 231, 114, 56, 56
600, 1, 233, 114, 56, 56
600, 1, 164, 85, 56, 56
601, 1, 230, 110, 56, 56
602, 1, 232, 111, 56, 56
603, 1, 231, 110, 56, 56
604, 1, 231, 106, 56, 56
605, 1, 171, 80, 56, 56
606, 1, 167, 82, 56, 56
607, 1, 208, 104, 56, 56
608, 1, 230, 100, 56, 56
609, 1, 177, 133, 56, 56
612, 1, 169, 76, 56, 56
613, 1, 171, 73, 56, 56
614, 1, 181, 129, 56, 56
615, 1, 178, 128, 56, 56
616, 1, 190, 167, 56, 56
619, 1, 126, 139, 56, 56
620, 1, 125, 142, 56, 56
621, 1, 124, 139, 56, 56
621, 1, 169, 70, 56, 56
622, 1, 124, 138, 56, 56
623, 1, 122, 138, 56, 56
624, 1, 122, 137, 56, 56
625, 1, 121, 136, 56, 56
625, 1, 166, 62, 56, 56
625, 1, 163, 165, 56, 56
626, 1, 118, 135, 56, 56
626, 1, 220, 102, 56, 56
627, 1, 118, 137, 56, 56
627, 1, 163, 66, 56, 56
628, 1, 118, 137, 56, 56
629, 1, 115, 137, 56, 56
629, 1, 180, 113, 56, 56
630, 1, 114, 136, 56, 56
630, 1, 215, 103, 56, 56
631, 1, 114, 136, 56, 56
632, 1, 113, 137, 56, 56
632, 1, 241, 97, 56, 56
633, 1, 112, 137, 56, 56
633, 1, 159, 67, 56, 56
634, 1, 112, 137, 56, 56
634, 1, 240, 97, 56, 56
635, 1, 110, 137, 56, 56
636, 1, 110, 137, 56, 56
636, 1, 208, 107, 56, 56
637, 1, 160, 162, 56, 56
638, 1, 206, 107, 56, 56
639, 1, 161, 161, 56, 56
640, 1, 161, 63, 56, 56
640, 1, 166, 112, 56, 56
641, 1, 166, 163, 56, 56
641, 1, 206, 107, 56, 56
641, 1, 162, 53, 56, 56
642, 1, 159, 55, 56, 56
643, 1, 201, 110, 56, 56
643, 1, 161, 174, 56, 56
644, 1, 161, 54, 56, 56
645, 1, 161, 52, 56, 56
646, 1, 166, 49, 56, 56
648, 1, 163, 47, 56, 56
649, 1, 167, 48, 56, 56
651, 1, 104, 134, 56, 56
652, 1, 109, 131, 56, 56
652, 1, 196, 110, 56, 56
653, 1, 170, 42, 56, 56
653, 1, 108, 134, 56, 56
654, 1, 166, 43, 56, 56
655, 1, 197, 108, 56, 56
655, 1, 118, 130, 56, 56
656, 1, 115, 129, 56, 56
656, 1, 196, 106, 56, 56
657, 1, 118, 132, 56, 56
658, 1, 194, 108, 56, 56
658, 1, 116, 130, 56, 56
659, 1, 196, 104, 56, 56
659, 1, 126, 130, 56, 56
660, 1, 200, 103, 56, 56
660, 1, 127, 126, 56, 56
661, 1, 197, 101, 56, 56
662, 1, 195, 98, 56, 56
662, 1, 129, 124, 56, 56
663, 1, 128, 123, 56, 56
663, 1, 194, 96, 56, 56
664, 1, 193, 95, 56, 56
664, 1, 127, 122, 56, 56
665, 1, 132, 123, 56, 56
665, 1, 199, 96, 56, 56
666, 1, 134, 121, 56, 56
667, 1, 128, 34, 56, 56
668, 1, 134, 119, 56, 56
668, 1, 169, 164, 56, 56
669, 1, 137, 119, 56, 56
670, 1, 166, 45, 56, 56
671, 1, 167, 43, 56, 56
672, 1, 163, 43, 56, 56
673, 1, 124, 33, 56, 56
674, 1, 170, 47, 56, 56
675, 1, 130, 36, 56, 56
678, 1, 135, 118, 56, 56
680, 1, 134, 117, 56, 56
681, 1, 133, 110, 56, 56
682, 1, 131, 110, 56, 56
683, 1, 129, 110, 56, 56
684, 1, 129, 108, 56, 56
685, 1, 128, 107, 56, 56
686, 1, 128, 107, 56, 56
687, 1, 126, 113, 56, 56
688, 1, 126, 112, 56, 56
689, 1, 125, 104, 56, 56
691, 1, 123, 103, 56, 56
692, 1, 122, 103, 56, 56
693, 1, 120, 108, 56, 56
694, 1, 110, 130, 56, 56
695, 1, 118, 106, 56, 56
696, 1, 108, 128, 56, 56
697, 1, 43, 150, 56, 56
698, 1, 45, 152, 56, 56
699, 1, 47, 152, 56, 56
700, 1, 48, 153, 56, 56
701, 1, 55, 153, 56, 56
