1, 0, 11, 105, 56, 56, 0.036591
1, 0, 19, 105, 56, 56, 0.0441305
1, 0, 27, 105, 56, 56, 0.0365918
1, 0, 35, 105, 56, 56, 0.0389352
1, 0, 43, 105, 56, 56, 0.0258633
1, 0, 51, 105, 56, 56, 0.0133659
1, 0, 59, 105, 56, 56, 0.0229116
1, 0, 67, 105, 56, 56, 0.0349413
1, 0, 75, 105, 56, 56, 0.0506417
1, 0, 11, 113, 56, 56, 0.0419716
1, 0, 19, 113, 56, 56, 0.0358346
1, 0, 27, 113, 56, 56, 0.04188
1, 0, 35, 113, 56, 56, 0.0303907
1, 0, 43, 113, 56, 56, 0.0313717
1, 0, 51, 113, 56, 56, 0.0164922
1, 0, 59, 113, 56, 56, 0.0330951
1, 0, 67, 113, 56, 56, 0.0565009
1, 0, 75, 113, 56, 56, 0.0481573
1, 0, 11, 121, 56, 56, 0.0453177
1, 0, 19, 121, 56, 56, 0.0481135
1, 0, 27, 121, 56, 56, 0.0512098
1, 0, 35, 121, 56, 56, 0.0520998
1, 0, 43, 121, 56, 56, 0.0157049
1, 1, 51, 121, 56, 56, -0.0217176
1, 1, 59, 121, 56, 56, -0.00632935
1, 0, 67, 121, 56, 56, 0.0141315
1, 0, 75, 121, 56, 56, 0.0338173
1, 0, 11, 129, 56, 56, 0.0430252
1, 0, 19, 129, 56, 56, 0.0398668
1, 0, 27, 129, 56, 56, 0.0487298
1, 0, 35, 129, 56, 56, 0.055575
1, 0, 43, 129, 56, 56, 0.023341
1, 1, 51, 129, 56, 56, -0.0248257
1, 1, 59, 129, 56, 56, -0.00963783
1, 0, 67, 129, 56, 56, 0.0268123
1, 0, 75, 129, 56, 56, 0.0310875
1, 0, 11, 137, 56, 56, 0.067149
1, 0, 19, 137, 56, 56, 0.0411672
1, 0, 27, 137, 56, 56, 0.0473512
1, 0, 35, 137, 56, 56, 0.0517719
1, 0, 43, 137, 56, 56, 0.0645082
1, 0, 51, 137, 56, 56, 0.0182141
1, 0, 59, 137, 56, 56, 0.0154008
1, 0, 67, 137, 56, 56, 0.0128817
1, 0, 75, 137, 56, 56, 0.0224274
