314,1,209,68,56,56,0.994352
314,1,161,36,56,56,0.640449
315,1,217,63,56,56,0.982275
315,1,153,31,56,56,0.698684
316,1,213,70,56,56,0.961864
316,1,157,46,56,56,0.945744
317,1,164,39,56,56,0.993455
318,1,163,43,56,56,0.999343
319,1,161,42,56,56,0.999941
319,1,217,66,56,56,0.685351
320,1,150,43,56,56,0.863731
321,1,165,50,56,56,0.996951
321,1,130,83,56,56,0.944874
322,1,165,55,56,56,0.982949
325,1,151,59,56,56,0.644063
327,1,171,51,56,56,0.995929
328,1,170,63,56,56,0.69402
336,1,170,94,56,56,1.0
336,1,159,34,56,56,0.793591
337,1,163,93,56,56,0.999999
338,1,169,99,56,56,1.0
339,1,168,102,56,56,1.0
340,1,174,108,56,56,1.0
342,1,121,56,56,56,0.999912
343,1,121,58,56,56,0.999999
344,1,118,53,56,56,1.0
344,1,182,117,56,56,0.999801
345,1,122,54,56,56,1.0
345,1,181,119,56,56,0.999999
346,1,130,57,56,56,0.995836
346,1,182,135,56,56,0.896117
347,1,182,125,56,56,1.0
347,1,126,69,56,56,0.999995
348,1,115,71,56,56,0.999988
348,1,186,135,56,56,0.999974
348,1,162,55,56,56,0.999841
349,1,116,66,56,56,1.0
349,1,185,136,56,56,0.781181
350,1,188,135,56,56,1.0
350,1,125,69,56,56,0.989647
351,1,126,72,56,56,0.999012
351,1,178,145,56,56,0.746574
352,1,117,67,56,56,1.0
353,1,115,71,56,56,0.99997
354,1,115,74,56,56,1.0
354,1,218,163,56,56,1.0
355,1,112,77,56,56,0.999999
355,1,217,168,56,56,0.974927
356,1,109,80,56,56,1.0
357,1,108,82,56,56,1.0
357,1,214,175,56,56,0.999941
358,1,106,85,56,56,1.0
359,1,95,87,56,56,1.0
359,1,146,104,56,56,0.999962
360,1,91,91,56,56,1.0
361,1,91,92,56,56,1.0
362,1,93,96,56,56,1.0
363,1,89,94,56,56,0.99857
364,1,84,99,56,56,0.999895
365,1,113,123,56,56,0.999438
365,1,121,40,56,56,0.976452
365,1,169,40,56,56,0.972333
366,1,78,102,56,56,1.0
366,1,121,40,56,56,0.994
367,1,72,108,56,56,1.0
367,1,114,137,56,56,0.999999
367,1,121,40,56,56,0.999302
368,1,108,143,56,56,1.0
368,1,68,111,56,56,0.999998
368,1,136,40,56,56,0.999997
369,1,103,145,56,56,1.0
369,1,129,49,56,56,0.999966
370,1,127,48,56,56,1.0
370,1,61,116,56,56,0.999995
371,1,63,119,56,56,1.0
371,1,128,48,56,56,1.0
372,1,55,119,56,56,1.0
372,1,137,52,56,56,0.999998
373,1,51,127,56,56,1.0
373,1,137,56,56,56,0.996544
374,1,133,67,56,56,1.0
374,1,46,128,56,56,0.995609
375,1,143,60,56,56,0.999999
375,1,44,138,56,56,0.999886
376,1,153,67,56,56,1.0
376,1,40,134,56,56,1.0
377,1,145,70,56,56,1.0
377,1,38,137,56,56,0.96964
378,1,147,71,56,56,1.0
378,1,36,141,56,56,0.998447
379,1,149,80,56,56,1.0
379,1,34,151,56,56,0.900094
379,1,81,167,56,56,0.883654
380,1,150,82,56,56,1.0
380,1,33,155,56,56,1.0
381,1,155,83,56,56,1.0
381,1,18,158,56,56,1.0
382,1,14,160,56,56,1.0
382,1,153,85,56,56,1.0
383,1,170,94,56,56,0.999965
384,1,164,96,56,56,1.0
385,1,166,97,56,56,1.0
386,1,168,101,56,56,0.999998
387,1,168,106,56,56,1.0
388,1,175,119,56,56,0.999998
388,1,63,200,56,56,0.740388
389,1,168,116,56,56,1.0
389,1,19,184,56,56,0.7386
390,1,175,120,56,56,1.0
391,1,180,129,56,56,0.999996
391,1,206,198,56,56,0.757318
392,1,189,135,56,56,1.0
392,1,149,63,56,56,0.999926
392,1,57,198,56,56,0.920239
393,1,146,41,56,56,1.0
393,1,194,139,56,56,0.999998
394,1,196,141,56,56,0.999999
395,1,183,140,56,56,0.985676
395,1,151,76,56,56,0.937921
396,1,183,154,56,56,0.978919
396,1,151,82,56,56,0.888858
397,1,206,156,56,56,1.0
397,1,145,52,56,56,1.0
398,1,209,156,56,56,1.0
398,1,141,62,56,56,1.0
398,1,153,204,56,56,0.815566
399,1,161,87,56,56,0.999992
400,1,137,62,56,56,0.999999
401,1,157,81,56,56,0.999997
402,1,155,93,56,56,0.997934
403,1,161,54,56,56,0.99987
404,1,146,94,56,56,1.0
404,1,239,184,56,56,0.999971
405,1,155,97,56,56,0.999973
406,1,120,90,56,56,0.999396
406,1,168,50,56,56,0.940625
407,1,140,107,56,56,1.0
407,1,124,43,56,56,0.861327
408,1,141,117,56,56,0.999994
408,1,125,45,56,56,0.758834
409,1,137,113,56,56,0.999993
410,1,104,106,56,56,1.0
411,1,101,101,56,56,1.0
412,1,133,129,56,56,0.99965
412,1,157,73,56,56,0.554525
413,1,94,117,56,56,0.999909
413,1,132,68,56,56,0.673846
414,1,91,120,56,56,0.999997
415,1,113,144,56,56,0.999914
416,1,107,146,56,56,1.0
416,1,159,73,56,56,0.515198
417,1,106,161,56,56,0.999999
418,1,104,156,56,56,1.0
419,1,104,162,56,56,1.0
420,1,66,149,56,56,1.0
420,1,127,58,56,56,0.997633
421,1,69,156,56,56,1.0
421,1,159,86,56,56,0.790594
422,1,83,168,56,56,1.0
423,1,92,178,56,56,1.0
423,1,157,80,56,56,0.866772
424,1,47,165,56,56,0.999999
424,1,125,72,56,56,0.852427
425,1,75,175,56,56,1.0
426,1,48,172,56,56,0.999984
426,1,154,107,56,56,0.565104
427,1,42,175,56,56,1.0
427,1,158,94,56,56,0.650681
428,1,31,178,56,56,0.999113
429,1,33,179,56,56,0.999998
430,1,121,82,56,56,0.997715
430,1,49,185,56,56,0.948392
431,1,20,188,56,56,0.999996
431,1,73,213,56,56,0.991892
431,1,127,93,56,56,0.780556
432,1,119,90,56,56,0.999999
432,1,41,207,56,56,0.995575
433,1,123,97,56,56,0.998013
433,1,28,194,56,56,0.991998
434,1,7,196,56,56,1.0
434,1,124,100,56,56,1.0
435,1,117,104,56,56,1.0
435,1,3,198,56,56,0.999958
436,1,114,108,56,56,1.0
436,1,0,200,56,56,0.999992
437,1,120,103,56,56,1.0
437,1,143,173,56,56,0.617333
438,1,114,114,56,56,1.0
438,1,146,170,56,56,0.940822
439,1,113,119,56,56,1.0
440,1,115,124,56,56,1.0
441,1,108,126,56,56,1.0
442,1,108,125,56,56,1.0
443,1,106,135,56,56,1.0
444,1,105,134,56,56,1.0
445,1,105,138,56,56,1.0
445,1,147,66,56,56,0.999215
446,1,103,142,56,56,1.0
447,1,109,156,56,56,0.998903
448,1,110,160,56,56,1.0
449,1,104,157,56,56,1.0
450,1,100,169,56,56,0.999995
452,1,110,170,56,56,0.894548
453,1,103,174,56,56,0.999998
455,1,102,181,56,56,1.0
455,1,142,94,56,56,0.999745
456,1,101,193,56,56,1.0
457,1,105,189,56,56,1.0
457,1,141,100,56,56,0.929814
458,1,103,194,56,56,1.0
459,1,98,206,56,56,1.0
459,1,130,55,56,56,0.999996
460,1,139,111,56,56,0.993145
460,1,90,207,56,56,0.990014
461,1,93,211,56,56,1.0
462,1,101,216,56,56,0.999997
462,1,143,111,56,56,0.999981
463,1,94,221,56,56,0.999999
463,1,126,56,56,56,0.999803
464,1,91,226,56,56,1.0
464,1,126,58,56,56,0.999938
464,1,142,122,56,56,0.999744
465,1,134,124,56,56,1.0
465,1,93,225,56,56,0.999558
465,1,126,60,56,56,0.999515
466,1,85,237,56,56,0.999995
466,1,136,129,56,56,0.999988
466,1,126,43,56,56,0.997527
467,1,137,133,56,56,1.0
467,1,89,238,56,56,0.99988
468,1,84,237,56,56,0.5248
469,1,134,134,56,56,1.0
470,1,129,139,56,56,1.0
471,1,133,149,56,56,0.999993
472,1,127,148,56,56,0.999957
473,1,132,149,56,56,0.998811
474,1,136,81,56,56,0.999993
474,1,146,174,56,56,0.999086
475,1,124,154,56,56,1.0
476,1,116,162,56,56,1.0
476,1,132,75,56,56,0.999947
477,1,136,181,56,56,0.999996
477,1,135,80,56,56,0.999891
478,1,108,160,56,56,1.0
478,1,141,111,56,56,0.999991
479,1,138,89,56,56,0.999998
479,1,104,172,56,56,0.968526
480,1,133,83,56,56,0.999489
480,1,101,168,56,56,0.997593
481,1,126,86,56,56,1.0
481,1,98,171,56,56,0.999981
482,1,126,110,56,56,1.0
482,1,95,181,56,56,0.999998
483,1,131,95,56,56,1.0
483,1,91,176,56,56,0.982807
484,1,132,96,56,56,1.0
484,1,93,181,56,56,0.999652
485,1,80,184,56,56,1.0
485,1,149,97,56,56,1.0
486,1,151,93,56,56,1.0
486,1,84,186,56,56,0.999996
487,1,78,189,56,56,1.0
487,1,159,96,56,56,1.0
488,1,153,107,56,56,1.0
488,1,80,192,56,56,0.999979
489,1,76,196,56,56,1.0
489,1,160,109,56,56,1.0
490,1,68,199,56,56,1.0
490,1,162,112,56,56,1.0
491,1,157,114,56,56,1.0
491,1,68,203,56,56,1.0
492,1,65,207,56,56,1.0
492,1,166,115,56,56,1.0
492,1,134,69,56,56,1.0
493,1,158,118,56,56,1.0
493,1,62,220,56,56,0.999679
494,1,164,128,56,56,1.0
494,1,133,62,56,56,1.0
494,1,60,224,56,56,0.999929
495,1,169,131,56,56,1.0
495,1,124,64,56,56,1.0
495,1,56,219,56,56,0.999999
496,1,166,134,56,56,1.0
496,1,123,66,56,56,1.0
496,1,53,222,56,56,0.999998
497,1,163,137,56,56,1.0
497,1,124,79,56,56,1.0
497,1,50,224,56,56,0.998917
498,1,162,144,56,56,1.0
498,1,127,64,56,56,1.0
498,1,47,225,56,56,0.999909
499,1,167,145,56,56,1.0
499,1,118,67,56,56,1.0
499,1,43,234,56,56,0.999549
500,1,159,157,56,56,1.0
500,1,114,73,56,56,1.0
500,1,41,235,56,56,0.995374
501,1,160,151,56,56,1.0
501,1,114,75,56,56,0.999935
