78,1,21,193,56,56,0.895122
79,1,40,209,56,56,0.985977
80,1,39,209,56,56,0.999002
81,1,42,209,56,56,0.98895
95,1,9,160,56,56,1.0
95,1,49,192,56,56,0.999953
96,1,10,159,56,56,1.0
96,1,50,191,56,56,1.0
97,1,12,157,56,56,1.0
98,1,14,156,56,56,1.0
98,1,54,188,56,56,0.9549
99,1,55,180,56,56,0.999898
99,1,15,156,56,56,0.999762
100,1,17,154,56,56,0.999999
100,1,57,178,56,56,0.999454
102,1,20,144,56,56,0.999984
102,1,68,184,56,56,0.998297
102,1,189,236,56,56,0.928331
103,1,23,143,56,56,0.999999
104,1,23,143,56,56,1.0
104,1,70,175,56,56,0.994904
105,1,25,142,56,56,1.0
105,1,67,183,56,56,0.94373
106,1,18,147,56,56,1.0
106,1,100,221,56,56,0.728435
107,1,17,142,56,56,1.0
107,1,73,166,56,56,0.944184
107,1,100,221,56,56,0.804209
108,1,14,148,56,56,1.0
108,1,117,221,56,56,0.808025
109,1,21,144,56,56,1.0
110,1,25,144,56,56,0.999999
110,1,35,239,56,56,0.993747
111,1,25,144,56,56,1.0
111,1,32,234,56,56,0.801683
112,1,35,239,56,56,1.0
112,1,25,139,56,56,1.0
113,1,31,135,56,56,1.0
113,1,38,233,56,56,0.999929
113,1,87,167,56,56,0.820241
113,1,118,217,56,56,0.633467
114,1,33,141,56,56,1.0
114,1,39,233,56,56,1.0
114,1,111,217,56,56,0.897455
115,1,41,235,56,56,1.0
115,1,34,135,56,56,1.0
115,1,113,219,56,56,0.951241
116,1,42,234,56,56,1.0
116,1,35,141,56,56,1.0
116,1,130,218,56,56,0.672727
117,1,34,137,56,56,1.0
117,1,42,233,56,56,1.0
117,1,122,217,56,56,0.982055
118,1,208,233,56,56,1.0
118,1,41,233,56,56,1.0
118,1,37,134,56,56,1.0
118,1,113,217,56,56,0.99999
119,1,43,233,56,56,1.0
119,1,39,134,56,56,1.0
119,1,123,217,56,56,0.972142
120,1,39,126,56,56,1.0
120,1,53,232,56,56,1.0
120,1,117,216,56,56,0.642895
121,1,40,133,56,56,1.0
121,1,51,232,56,56,0.999994
122,1,41,132,56,56,1.0
122,1,46,232,56,56,0.999998
122,1,126,224,56,56,0.870487
123,1,41,124,56,56,1.0
123,1,45,240,56,56,0.999489
124,1,42,127,56,56,1.0
124,1,51,231,56,56,0.999973
125,1,42,123,56,56,1.0
125,1,53,231,56,56,0.999946
125,1,164,239,56,56,0.58131
126,1,45,122,56,56,1.0
126,1,52,231,56,56,0.999951
126,1,132,223,56,56,0.968569
127,1,45,130,56,56,0.999998
127,1,45,231,56,56,0.999997
128,1,181,205,56,56,1.0
128,1,44,222,56,56,1.0
128,1,46,121,56,56,0.999765
129,1,54,120,56,56,1.0
129,1,44,222,56,56,0.999998
129,1,132,214,56,56,0.991106
130,1,44,221,56,56,1.0
130,1,46,125,56,56,1.0
131,1,42,220,56,56,1.0
131,1,49,125,56,56,0.999945
131,1,130,212,56,56,0.539977
132,1,42,218,56,56,1.0
132,1,51,116,56,56,0.999461
133,1,41,217,56,56,0.999998
133,1,54,122,56,56,0.999997
134,1,40,216,56,56,1.0
134,1,52,113,56,56,0.999941
134,1,177,199,56,56,0.997787
135,1,39,213,56,56,1.0
135,1,50,111,56,56,0.999961
135,1,177,198,56,56,0.999758
136,1,39,212,56,56,0.999998
136,1,54,110,56,56,0.999815
136,1,169,197,56,56,0.998775
137,1,40,203,56,56,0.999982
137,1,57,117,56,56,0.999422
137,1,178,196,56,56,0.928013
138,1,55,111,56,56,1.0
138,1,169,195,56,56,0.999953
138,1,36,213,56,56,0.999952
139,1,88,142,56,56,0.99996
139,1,37,204,56,56,0.999887
139,1,169,194,56,56,0.951129
140,1,34,201,56,56,0.999996
140,1,60,110,56,56,0.999791
140,1,170,194,56,56,0.988253
141,1,35,199,56,56,1.0
141,1,56,102,56,56,0.999998
142,1,65,101,56,56,1.0
142,1,25,198,56,56,0.999998
143,1,32,196,56,56,1.0
143,1,66,108,56,56,0.999924
144,1,23,195,56,56,1.0
144,1,69,105,56,56,0.999999
145,1,31,193,56,56,1.0
145,1,66,100,56,56,0.99994
146,1,66,98,56,56,1.0
146,1,23,191,56,56,0.999988
147,1,30,190,56,56,1.0
147,1,91,139,56,56,0.99983
147,1,67,99,56,56,0.989566
148,1,30,189,56,56,1.0
148,1,64,106,56,56,0.999958
149,1,22,188,56,56,1.0
149,1,68,98,56,56,1.0
149,1,100,146,56,56,0.995719
150,1,22,187,56,56,1.0
150,1,71,98,56,56,1.0
150,1,165,187,56,56,0.999967
150,1,117,235,56,56,0.719708
151,1,30,186,56,56,1.0
